student_id,name,interests,preferences,grades_json
518,Roxana Stoica_518,Materiale|Istorie|Antreprenoriat,Stiintific|Financiar,"{""Istorie"": 9.8, ""Informatica"": 9.7, ""Fizica"": 6.5, ""Matematica"": 6.4, ""Limba Romana"": 6.8, ""Biologie"": 9.1, ""Desen"": 8.6, ""Geografie"": 6.7, ""Economie"": 9.8}"
519,Andrei Olaru_519,Programare|Cercetare|Statistica,Medical,"{""Matematica"": 7.7, ""Biologie"": 6.6, ""Fizica"": 7.0, ""Informatica"": 6.2, ""Geografie"": 6.6, ""Istorie"": 9.6, ""Chimie"": 7.5, ""Limba Romana"": 8.8, ""Economie"": 8.2, ""Desen"": 7.9}"
520,Gabriel Vasilescu_520,Istorie|Materiale|Fizica|Geografie,Tehnic|Social,"{""Chimie"": 8.3, ""Biologie"": 10.0, ""Fizica"": 6.5, ""Geografie"": 6.6, ""Matematica"": 6.1, ""Economie"": 6.2, ""Desen"": 6.7, ""Istorie"": 8.1, ""Limba Romana"": 7.7, ""Informatica"": 8.8}"
521,Elena Ionescu_521,Arhitectura|Electronica|AI,Tehnic|Financiar,"{""Economie"": 9.8, ""Limba Romana"": 8.2, ""Fizica"": 6.1, ""Geografie"": 6.2, ""Matematica"": 10.0, ""Desen"": 8.9, ""Chimie"": 6.2}"
522,Cristian Nicolae_522,Programare|Statistica|Fizica|Cercetare,Creativ|Umanist,"{""Istorie"": 9.6, ""Matematica"": 7.7, ""Geografie"": 6.8, ""Informatica"": 6.7, ""Chimie"": 6.4, ""Biologie"": 9.5, ""Economie"": 7.0}"
523,Cristian Marin_523,Finante|Programare|Medicina|Arhitectura,Medical|Stiintific,"{""Fizica"": 7.3, ""Biologie"": 8.7, ""Economie"": 6.5, ""Limba Romana"": 7.2, ""Chimie"": 6.6, ""Desen"": 9.3}"
524,Daniel Dumitrescu_524,Arheologie|Geografie|Finante,Tehnic|Stiintific,"{""Desen"": 8.1, ""Biologie"": 9.1, ""Fizica"": 9.5, ""Geografie"": 6.9, ""Chimie"": 8.3, ""Limba Romana"": 7.1, ""Matematica"": 9.2, ""Istorie"": 7.0, ""Informatica"": 6.8}"
525,Ana Radu_525,Marketing|Arheologie|Cibernetica,Tehnic,"{""Economie"": 6.5, ""Desen"": 8.6, ""Fizica"": 8.7, ""Chimie"": 8.2, ""Biologie"": 9.4}"
526,Daniel Georgescu_526,Istorie|Informatica|Robotica,Medical,"{""Chimie"": 9.0, ""Biologie"": 9.1, ""Desen"": 7.9, ""Geografie"": 8.0, ""Istorie"": 6.2, ""Limba Romana"": 8.9, ""Fizica"": 10.0, ""Matematica"": 9.4, ""Informatica"": 10.0, ""Economie"": 6.3}"
527,Ioana Vasilescu_527,Design|Finante|Drept|Fizica,Umanist|Tehnic,"{""Desen"": 7.4, ""Istorie"": 8.3, ""Limba Romana"": 6.9, ""Biologie"": 7.4, ""Fizica"": 8.9, ""Chimie"": 9.2, ""Economie"": 9.3, ""Informatica"": 9.3, ""Matematica"": 7.0}"
528,Cristian Dumitrescu_528,Istorie|Statistica|Biologie,Creativ,"{""Biologie"": 9.2, ""Economie"": 6.9, ""Desen"": 6.4, ""Matematica"": 7.2, ""Geografie"": 6.7, ""Fizica"": 7.9, ""Limba Romana"": 9.4, ""Istorie"": 9.2, ""Informatica"": 6.4, ""Chimie"": 6.6}"
529,Laura Marin_529,Biologie|AI|Finante|Antreprenoriat,Umanist,"{""Informatica"": 7.3, ""Limba Romana"": 7.4, ""Geografie"": 9.6, ""Biologie"": 7.9, ""Desen"": 7.3, ""Economie"": 6.7, ""Matematica"": 6.1, ""Chimie"": 9.0}"
530,Andrei Dumitrescu_530,Finante|Design|Materiale,Tehnic|Medical,"{""Informatica"": 6.6, ""Chimie"": 7.1, ""Matematica"": 7.1, ""Desen"": 7.8, ""Istorie"": 8.7, ""Economie"": 7.8}"
531,Ioana Olaru_531,AI|RI|Robotica,Creativ|Umanist,"{""Chimie"": 9.4, ""Istorie"": 9.4, ""Limba Romana"": 6.8, ""Matematica"": 7.7, ""Biologie"": 9.3, ""Economie"": 8.2}"
532,Roxana Dumitrescu_532,Sociologie|Cercetare,Tehnic,"{""Chimie"": 6.4, ""Istorie"": 7.4, ""Limba Romana"": 7.6, ""Economie"": 7.8, ""Desen"": 7.5, ""Matematica"": 8.4, ""Fizica"": 7.0, ""Geografie"": 9.9, ""Informatica"": 9.6}"
533,Laura Dumitrescu_533,Economie|Medicina|RI,Umanist,"{""Fizica"": 8.8, ""Matematica"": 6.8, ""Economie"": 8.6, ""Biologie"": 8.7, ""Limba Romana"": 7.6, ""Informatica"": 8.2, ""Istorie"": 7.8}"
534,Mihai Petrescu_534,Matematica|Psihologie|Medicina|Sociologie,Tehnic,"{""Biologie"": 9.0, ""Informatica"": 9.9, ""Limba Romana"": 8.2, ""Fizica"": 8.7, ""Matematica"": 6.7, ""Istorie"": 9.8, ""Chimie"": 8.1, ""Desen"": 9.8}"
535,Elena Ionescu_535,RI|Genetica,Creativ|Umanist,"{""Fizica"": 8.6, ""Informatica"": 7.1, ""Desen"": 7.2, ""Matematica"": 9.6, ""Istorie"": 6.7, ""Limba Romana"": 9.1, ""Geografie"": 9.6, ""Economie"": 6.2, ""Chimie"": 9.6, ""Biologie"": 8.9}"
536,Maria Radu_536,Design|AI,Financiar,"{""Chimie"": 8.0, ""Limba Romana"": 6.7, ""Istorie"": 6.6, ""Matematica"": 7.8, ""Fizica"": 7.0, ""Informatica"": 6.2, ""Desen"": 6.6, ""Biologie"": 9.9, ""Economie"": 8.7}"
537,Maria Ionescu_537,Cibernetica|AI|Drept,Financiar,"{""Fizica"": 8.4, ""Limba Romana"": 8.1, ""Geografie"": 7.9, ""Chimie"": 8.5, ""Desen"": 9.2, ""Istorie"": 7.3, ""Economie"": 6.8}"
538,Daniel Vasilescu_538,Drept|Management|RI,Medical,"{""Geografie"": 6.4, ""Limba Romana"": 7.3, ""Informatica"": 9.3, ""Economie"": 9.4, ""Desen"": 8.8, ""Fizica"": 6.1}"
539,Gabriel Georgescu_539,Management|Genetica|Statistica|Cibernetica,Creativ,"{""Istorie"": 9.2, ""Matematica"": 9.1, ""Economie"": 6.8, ""Chimie"": 8.5, ""Informatica"": 8.4, ""Geografie"": 7.5, ""Fizica"": 7.6, ""Biologie"": 6.5, ""Limba Romana"": 6.5, ""Desen"": 9.3}"
540,Mihai Stanescu_540,Inovatie|Programare|Arhitectura,Medical,"{""Limba Romana"": 7.5, ""Istorie"": 6.5, ""Desen"": 6.5, ""Fizica"": 8.1, ""Economie"": 8.0, ""Informatica"": 9.7, ""Chimie"": 7.6, ""Geografie"": 9.1, ""Matematica"": 8.8}"
541,Elena Petrescu_541,Istorie|Marketing|Programare,Social|Umanist,"{""Informatica"": 8.6, ""Chimie"": 9.0, ""Fizica"": 8.9, ""Matematica"": 9.2, ""Limba Romana"": 6.2, ""Economie"": 8.6, ""Desen"": 8.9, ""Istorie"": 7.9, ""Geografie"": 6.7}"
542,Adriana Ionescu_542,Economie|AI,Tehnic|Creativ,"{""Biologie"": 6.0, ""Matematica"": 9.3, ""Limba Romana"": 9.0, ""Desen"": 9.0, ""Economie"": 10.0, ""Fizica"": 8.0, ""Chimie"": 8.0, ""Geografie"": 7.8, ""Istorie"": 8.8}"
543,Andrei Stoica_543,Genetica|Marketing|Economie|Management,Creativ,"{""Desen"": 8.6, ""Biologie"": 7.4, ""Istorie"": 6.6, ""Informatica"": 9.8, ""Geografie"": 7.9, ""Fizica"": 8.2, ""Matematica"": 9.3, ""Chimie"": 8.0, ""Economie"": 6.1, ""Limba Romana"": 6.8}"
544,Stefan Vasilescu_544,Electronica|Statistica|Sociologie,Tehnic|Creativ,"{""Matematica"": 8.2, ""Biologie"": 6.1, ""Fizica"": 6.7, ""Desen"": 6.1, ""Chimie"": 7.5}"
545,Elena Marin_545,Finante|RI|Fizica,Umanist,"{""Desen"": 9.9, ""Limba Romana"": 8.9, ""Economie"": 8.6, ""Geografie"": 9.8, ""Matematica"": 6.6}"
546,Elena Ionescu_546,Statistica|Programare|Marketing,Medical,"{""Limba Romana"": 8.4, ""Geografie"": 7.3, ""Informatica"": 8.5, ""Biologie"": 6.3, ""Chimie"": 8.4, ""Fizica"": 8.3, ""Economie"": 8.1}"
547,Stefan Stoica_547,Cibernetica|Geografie,Social|Creativ,"{""Fizica"": 8.5, ""Istorie"": 7.2, ""Economie"": 7.9, ""Biologie"": 8.3, ""Desen"": 8.6, ""Chimie"": 6.6, ""Limba Romana"": 8.7, ""Matematica"": 8.3, ""Informatica"": 9.4}"
548,Elena Vasilescu_548,Programare|Informatica|Istorie,Medical,"{""Biologie"": 10.0, ""Matematica"": 9.9, ""Geografie"": 10.0, ""Chimie"": 6.5, ""Desen"": 8.7, ""Istorie"": 8.8, ""Economie"": 7.4}"
549,Ion Nicolae_549,Robotica|Electronica|AI,Medical,"{""Biologie"": 8.7, ""Istorie"": 8.5, ""Economie"": 9.2, ""Informatica"": 7.9, ""Fizica"": 7.8}"
550,Daniel Vasilescu_550,Materiale|AI|Antreprenoriat|Finante,Financiar|Stiintific,"{""Chimie"": 9.3, ""Istorie"": 9.5, ""Limba Romana"": 6.3, ""Geografie"": 9.5, ""Informatica"": 9.3, ""Biologie"": 8.6, ""Matematica"": 7.2}"
551,Maria Vasilescu_551,Arhitectura|Psihologie,Social,"{""Fizica"": 9.0, ""Chimie"": 9.9, ""Geografie"": 8.9, ""Matematica"": 8.6, ""Limba Romana"": 7.0, ""Istorie"": 6.3, ""Informatica"": 6.2, ""Biologie"": 6.8, ""Desen"": 6.1}"
552,Gabriel Olaru_552,Electronica|Cercetare,Umanist,"{""Fizica"": 7.7, ""Limba Romana"": 9.2, ""Chimie"": 6.4, ""Economie"": 8.2, ""Istorie"": 7.5, ""Matematica"": 6.8, ""Biologie"": 6.9, ""Informatica"": 9.6, ""Geografie"": 9.5, ""Desen"": 8.8}"
553,Gabriel Marin_553,Sociologie|Genetica|Materiale|Arhitectura,Tehnic|Social,"{""Istorie"": 8.9, ""Desen"": 9.0, ""Informatica"": 7.4, ""Matematica"": 7.0, ""Limba Romana"": 7.8}"
554,Daniel Nicolae_554,Cibernetica|Statistica|Economie|Biologie,Financiar,"{""Geografie"": 6.1, ""Fizica"": 6.0, ""Biologie"": 6.4, ""Economie"": 9.0, ""Istorie"": 8.6, ""Matematica"": 9.0, ""Desen"": 7.0}"
555,Adriana Petrescu_555,Design|Geografie|Arhitectura,Tehnic|Social,"{""Matematica"": 7.0, ""Economie"": 10.0, ""Limba Romana"": 7.6, ""Desen"": 6.2, ""Istorie"": 8.9, ""Biologie"": 7.3, ""Geografie"": 9.2}"
556,Cristian Olaru_556,RI|Cibernetica,Tehnic|Creativ,"{""Fizica"": 8.8, ""Matematica"": 7.9, ""Desen"": 6.3, ""Geografie"": 7.4, ""Limba Romana"": 6.9, ""Informatica"": 8.5, ""Biologie"": 9.9, ""Istorie"": 10.0}"
557,Maria Stanescu_557,Chimie|Economie|Management,Medical|Stiintific,"{""Desen"": 9.9, ""Istorie"": 6.4, ""Geografie"": 9.4, ""Limba Romana"": 6.0, ""Biologie"": 9.3, ""Economie"": 9.0, ""Fizica"": 6.7}"
558,Cristian Olaru_558,Geografie|RI,Tehnic,"{""Economie"": 6.4, ""Informatica"": 6.8, ""Limba Romana"": 9.3, ""Matematica"": 8.9, ""Istorie"": 9.3, ""Geografie"": 9.3, ""Desen"": 9.9, ""Fizica"": 8.0, ""Biologie"": 6.5}"
559,Adriana Marin_559,Informatica|Electronica|Design,Social|Financiar,"{""Geografie"": 8.9, ""Biologie"": 9.3, ""Desen"": 7.9, ""Chimie"": 8.8, ""Limba Romana"": 9.1, ""Matematica"": 8.2, ""Fizica"": 7.4, ""Istorie"": 7.9}"
560,Elena Radu_560,Inovatie|Sociologie|Psihologie,Tehnic|Social,"{""Istorie"": 6.1, ""Desen"": 7.3, ""Informatica"": 6.6, ""Fizica"": 7.0, ""Chimie"": 7.1, ""Matematica"": 8.9, ""Biologie"": 9.6}"
561,Roxana Popescu_561,AI|Geografie|Sociologie|Medicina,Financiar,"{""Informatica"": 7.2, ""Economie"": 9.3, ""Biologie"": 9.2, ""Limba Romana"": 9.1, ""Chimie"": 7.7, ""Desen"": 10.0, ""Istorie"": 6.6}"
562,Ion Georgescu_562,Istorie|Genetica,Tehnic,"{""Informatica"": 9.7, ""Geografie"": 6.5, ""Limba Romana"": 7.4, ""Desen"": 9.6, ""Biologie"": 7.0, ""Fizica"": 9.3, ""Istorie"": 7.4, ""Matematica"": 6.8, ""Economie"": 9.4, ""Chimie"": 9.7}"
563,Cristian Georgescu_563,Sociologie|Matematica|Design,Creativ,"{""Geografie"": 8.1, ""Fizica"": 9.2, ""Matematica"": 9.8, ""Economie"": 6.9, ""Istorie"": 8.4, ""Limba Romana"": 8.2, ""Biologie"": 9.8}"
564,Gabriel Vasilescu_564,Robotica|Drept|Sociologie|Istorie,Stiintific,"{""Geografie"": 8.8, ""Economie"": 6.6, ""Limba Romana"": 8.9, ""Fizica"": 9.0, ""Informatica"": 6.1}"
565,Gabriel Dumitrescu_565,Antreprenoriat|Psihologie|Electronica,Social,"{""Geografie"": 6.4, ""Matematica"": 9.2, ""Fizica"": 9.0, ""Informatica"": 6.4, ""Biologie"": 7.5}"
566,Elena Marin_566,Psihologie|Statistica,Medical|Financiar,"{""Istorie"": 6.8, ""Geografie"": 8.5, ""Limba Romana"": 9.8, ""Informatica"": 7.1, ""Economie"": 8.0, ""Biologie"": 6.1, ""Desen"": 9.2}"
567,Roxana Olaru_567,Electronica|Economie|AI,Financiar|Tehnic,"{""Biologie"": 8.0, ""Limba Romana"": 8.1, ""Geografie"": 8.7, ""Fizica"": 6.1, ""Matematica"": 6.3}"
568,Maria Olaru_568,Materiale|Antreprenoriat|Cercetare,Creativ,"{""Fizica"": 6.9, ""Biologie"": 8.3, ""Informatica"": 9.4, ""Chimie"": 6.1, ""Economie"": 7.3, ""Istorie"": 6.9, ""Geografie"": 9.0, ""Limba Romana"": 9.7, ""Desen"": 8.6}"
569,Daniel Olaru_569,Matematica|Arheologie,Financiar|Umanist,"{""Istorie"": 6.5, ""Geografie"": 7.0, ""Desen"": 6.0, ""Chimie"": 7.1, ""Fizica"": 7.8, ""Biologie"": 9.8, ""Informatica"": 7.7, ""Matematica"": 7.8}"
570,Gabriel Marin_570,Arheologie|Genetica,Stiintific,"{""Istorie"": 8.8, ""Chimie"": 9.6, ""Biologie"": 8.6, ""Fizica"": 9.1, ""Desen"": 8.9, ""Informatica"": 9.6, ""Geografie"": 9.0, ""Matematica"": 6.4, ""Economie"": 8.2, ""Limba Romana"": 8.4}"
571,Alexandru Popescu_571,Statistica|Genetica|Materiale,Umanist|Stiintific,"{""Biologie"": 9.3, ""Limba Romana"": 6.6, ""Istorie"": 6.8, ""Economie"": 6.1, ""Fizica"": 8.5, ""Geografie"": 8.0}"
572,Alexandru Petrescu_572,Management|RI|Marketing,Tehnic|Social,"{""Biologie"": 7.4, ""Chimie"": 9.1, ""Informatica"": 10.0, ""Desen"": 8.8, ""Geografie"": 8.5}"
573,Stefan Stanescu_573,AI|Fizica|Genetica|Cibernetica,Umanist,"{""Matematica"": 9.9, ""Limba Romana"": 9.2, ""Istorie"": 9.7, ""Fizica"": 9.0, ""Chimie"": 8.4}"
574,Ana Vasilescu_574,Programare|Robotica|Electronica|Design,Medical,"{""Economie"": 8.3, ""Fizica"": 7.4, ""Informatica"": 7.6, ""Geografie"": 7.0, ""Biologie"": 8.5, ""Chimie"": 8.6, ""Limba Romana"": 6.1, ""Istorie"": 8.7}"
575,Elena Popescu_575,AI|Istorie,Medical,"{""Chimie"": 7.8, ""Biologie"": 7.2, ""Desen"": 6.2, ""Economie"": 8.3, ""Matematica"": 8.3, ""Informatica"": 9.7, ""Limba Romana"": 8.3, ""Fizica"": 9.5}"
576,Maria Radu_576,Sociologie|Istorie,Social|Umanist,"{""Desen"": 8.1, ""Chimie"": 7.3, ""Matematica"": 9.9, ""Economie"": 7.9, ""Biologie"": 7.0, ""Istorie"": 10.0, ""Limba Romana"": 9.8}"
577,Roxana Popescu_577,Inovatie|Management|Marketing|Matematica,Stiintific|Umanist,"{""Istorie"": 6.2, ""Economie"": 6.7, ""Fizica"": 8.0, ""Informatica"": 7.9, ""Geografie"": 9.8, ""Limba Romana"": 7.3, ""Biologie"": 6.4}"
578,Mihai Popescu_578,Economie|Antreprenoriat|Sociologie|Electronica,Financiar|Stiintific,"{""Desen"": 8.2, ""Fizica"": 6.1, ""Informatica"": 7.3, ""Economie"": 6.7, ""Matematica"": 8.0}"
579,Gabriel Radu_579,Programare|Sociologie|AI|Biologie,Umanist|Stiintific,"{""Biologie"": 7.4, ""Limba Romana"": 7.6, ""Informatica"": 7.6, ""Geografie"": 7.5, ""Matematica"": 6.8}"
580,Stefan Popescu_580,Management|RI,Creativ,"{""Matematica"": 6.3, ""Fizica"": 8.2, ""Informatica"": 8.7, ""Istorie"": 8.9, ""Biologie"": 9.7, ""Chimie"": 8.1, ""Limba Romana"": 8.5, ""Economie"": 8.1, ""Geografie"": 7.8, ""Desen"": 6.7}"
581,Adriana Dumitrescu_581,Inovatie|Statistica|Biologie|Geografie,Tehnic|Stiintific,"{""Geografie"": 8.8, ""Istorie"": 7.9, ""Biologie"": 9.5, ""Matematica"": 6.3, ""Economie"": 7.6, ""Desen"": 6.5, ""Limba Romana"": 6.2, ""Informatica"": 6.6}"
582,Ion Petrescu_582,Antreprenoriat|Biologie,Umanist|Tehnic,"{""Matematica"": 7.3, ""Chimie"": 9.4, ""Desen"": 7.9, ""Economie"": 6.2, ""Informatica"": 7.7}"
583,Ion Olaru_583,Arhitectura|Genetica|Robotica,Medical,"{""Istorie"": 7.0, ""Geografie"": 6.6, ""Limba Romana"": 8.7, ""Matematica"": 9.8, ""Economie"": 8.6, ""Chimie"": 7.8, ""Informatica"": 9.1}"
584,Ioana Ionescu_584,Inovatie|Mecanica|Robotica|Matematica,Stiintific|Financiar,"{""Informatica"": 7.9, ""Matematica"": 8.9, ""Geografie"": 8.0, ""Chimie"": 6.1, ""Biologie"": 7.5}"
585,Andrei Nicolae_585,Design|Fizica|Electronica|Management,Tehnic,"{""Matematica"": 7.5, ""Desen"": 6.3, ""Fizica"": 9.5, ""Chimie"": 7.5, ""Istorie"": 7.5, ""Informatica"": 7.1, ""Economie"": 6.7, ""Biologie"": 7.5}"
586,Roxana Radu_586,Matematica|Medicina,Tehnic,"{""Matematica"": 7.1, ""Informatica"": 8.6, ""Chimie"": 6.5, ""Geografie"": 7.7, ""Desen"": 9.2}"
587,Cristian Olaru_587,Geografie|Programare|Medicina,Social|Umanist,"{""Limba Romana"": 6.5, ""Geografie"": 9.2, ""Istorie"": 6.5, ""Matematica"": 9.4, ""Desen"": 7.1, ""Fizica"": 8.6, ""Economie"": 6.2, ""Biologie"": 8.8, ""Informatica"": 6.0, ""Chimie"": 8.3}"
588,Stefan Popescu_588,Geografie|Arheologie,Umanist,"{""Economie"": 7.0, ""Fizica"": 8.4, ""Chimie"": 8.0, ""Matematica"": 8.8, ""Biologie"": 9.0}"
589,Gabriel Ionescu_589,Economie|AI|Design,Creativ|Financiar,"{""Chimie"": 6.7, ""Istorie"": 7.7, ""Biologie"": 6.8, ""Desen"": 6.5, ""Economie"": 8.6, ""Matematica"": 8.6, ""Geografie"": 9.3}"
590,Ana Marin_590,Inovatie|AI|Cercetare,Financiar,"{""Limba Romana"": 9.6, ""Biologie"": 8.0, ""Informatica"": 9.4, ""Matematica"": 10.0, ""Geografie"": 6.3, ""Chimie"": 7.3, ""Istorie"": 6.1, ""Economie"": 8.5}"
591,Stefan Nicolae_591,Programare|Arhitectura|Fizica|Chimie,Social,"{""Geografie"": 6.3, ""Economie"": 6.4, ""Chimie"": 9.2, ""Limba Romana"": 6.8, ""Informatica"": 8.5, ""Istorie"": 6.1, ""Fizica"": 9.3}"
592,Ana Marin_592,Cercetare|Chimie|Medicina,Umanist,"{""Economie"": 8.0, ""Informatica"": 7.3, ""Matematica"": 8.3, ""Istorie"": 6.7, ""Desen"": 7.3, ""Chimie"": 8.5, ""Biologie"": 9.6, ""Limba Romana"": 8.6}"
593,Ana Dumitrescu_593,Robotica|Drept|Cibernetica|Management,Social,"{""Desen"": 7.4, ""Fizica"": 6.3, ""Economie"": 8.2, ""Limba Romana"": 7.2, ""Geografie"": 6.3, ""Informatica"": 7.7, ""Chimie"": 8.8, ""Matematica"": 7.3}"
594,Cristian Vasilescu_594,Arhitectura|Economie|Istorie|Finante,Umanist|Social,"{""Limba Romana"": 8.6, ""Geografie"": 6.2, ""Matematica"": 8.1, ""Istorie"": 9.0, ""Fizica"": 6.5, ""Desen"": 7.9}"
595,Mihai Georgescu_595,Informatica|AI|Biologie,Stiintific|Tehnic,"{""Geografie"": 7.6, ""Chimie"": 7.5, ""Fizica"": 7.2, ""Biologie"": 8.3, ""Limba Romana"": 9.9}"
596,Adriana Olaru_596,Medicina|AI|Finante|Inovatie,Tehnic|Umanist,"{""Limba Romana"": 9.7, ""Istorie"": 8.1, ""Matematica"": 7.2, ""Biologie"": 6.0, ""Fizica"": 6.1}"
597,Adriana Radu_597,Programare|Chimie,Tehnic,"{""Fizica"": 6.5, ""Geografie"": 6.3, ""Economie"": 9.0, ""Desen"": 9.0, ""Istorie"": 9.4, ""Matematica"": 8.4, ""Chimie"": 6.2, ""Informatica"": 8.3, ""Biologie"": 6.4, ""Limba Romana"": 8.8}"
598,Gabriel Stoica_598,Matematica|Drept|Economie|Istorie,Financiar,"{""Chimie"": 9.8, ""Fizica"": 6.5, ""Limba Romana"": 7.1, ""Informatica"": 9.1, ""Istorie"": 8.7, ""Geografie"": 6.4, ""Economie"": 8.5}"
599,Alexandru Popescu_599,Arheologie|Robotica|Cercetare|Istorie,Tehnic|Medical,"{""Biologie"": 9.6, ""Informatica"": 6.7, ""Limba Romana"": 8.9, ""Matematica"": 6.5, ""Fizica"": 7.4}"
600,Stefan Stanescu_600,Cibernetica|Informatica|Biologie|Finante,Financiar,"{""Biologie"": 8.9, ""Desen"": 8.1, ""Matematica"": 8.5, ""Economie"": 8.5, ""Chimie"": 9.6, ""Fizica"": 8.7, ""Geografie"": 8.5, ""Informatica"": 6.1, ""Limba Romana"": 7.7, ""Istorie"": 6.2}"
601,Ion Radu_601,Cibernetica|Statistica|RI|Programare,Umanist|Stiintific,"{""Informatica"": 9.0, ""Matematica"": 9.4, ""Limba Romana"": 9.9, ""Desen"": 6.6, ""Geografie"": 7.6}"
602,Laura Stanescu_602,Robotica|Statistica|Economie|Matematica,Financiar,"{""Geografie"": 9.3, ""Informatica"": 7.4, ""Biologie"": 7.9, ""Fizica"": 9.4, ""Desen"": 9.1, ""Matematica"": 6.6, ""Limba Romana"": 7.3, ""Istorie"": 7.6, ""Economie"": 6.8, ""Chimie"": 9.3}"
603,Roxana Popescu_603,Geografie|Economie|Arhitectura|Informatica,Medical,"{""Chimie"": 9.6, ""Matematica"": 8.1, ""Informatica"": 7.0, ""Fizica"": 9.7, ""Istorie"": 7.6, ""Desen"": 9.2, ""Limba Romana"": 7.3, ""Biologie"": 9.4}"
604,Alexandru Popescu_604,Arhitectura|Electronica|Mecanica,Tehnic,"{""Economie"": 8.6, ""Fizica"": 6.4, ""Matematica"": 7.7, ""Informatica"": 6.8, ""Biologie"": 7.8, ""Chimie"": 8.3}"
605,Elena Georgescu_605,Design|AI|Matematica,Creativ,"{""Istorie"": 9.9, ""Biologie"": 8.0, ""Fizica"": 6.4, ""Limba Romana"": 7.4, ""Informatica"": 8.5, ""Chimie"": 6.5, ""Matematica"": 9.7, ""Geografie"": 9.5}"
606,Mihai Dumitrescu_606,Arheologie|AI|Statistica,Umanist,"{""Informatica"": 8.6, ""Desen"": 7.2, ""Biologie"": 7.8, ""Fizica"": 6.2, ""Istorie"": 7.1, ""Matematica"": 8.9, ""Limba Romana"": 9.3, ""Economie"": 7.6, ""Chimie"": 8.7, ""Geografie"": 7.9}"
607,Andrei Stoica_607,Istorie|Cibernetica|Robotica|Statistica,Medical,"{""Matematica"": 8.7, ""Fizica"": 6.9, ""Geografie"": 9.4, ""Limba Romana"": 6.9, ""Informatica"": 7.2, ""Chimie"": 7.3}"
608,Daniel Nicolae_608,Inovatie|Mecanica,Tehnic|Financiar,"{""Istorie"": 8.3, ""Chimie"": 9.7, ""Desen"": 9.8, ""Matematica"": 6.7, ""Fizica"": 8.0, ""Geografie"": 6.4, ""Limba Romana"": 6.8, ""Economie"": 9.5, ""Biologie"": 8.7}"
609,Laura Stoica_609,Marketing|Arhitectura|Management|Chimie,Financiar,"{""Desen"": 9.4, ""Biologie"": 8.6, ""Informatica"": 9.2, ""Fizica"": 8.2, ""Limba Romana"": 7.0}"
610,Laura Dumitrescu_610,Drept|Mecanica|Psihologie,Medical,"{""Desen"": 7.3, ""Biologie"": 7.0, ""Economie"": 7.6, ""Fizica"": 6.8, ""Informatica"": 9.8, ""Istorie"": 6.4, ""Chimie"": 6.0, ""Limba Romana"": 7.3, ""Matematica"": 8.5, ""Geografie"": 6.5}"
611,Ana Marin_611,Matematica|Mecanica|RI,Medical,"{""Desen"": 9.3, ""Economie"": 10.0, ""Biologie"": 9.3, ""Limba Romana"": 6.6, ""Matematica"": 8.0, ""Istorie"": 9.5, ""Geografie"": 7.0, ""Chimie"": 6.3, ""Fizica"": 8.9}"
612,Gabriel Stoica_612,Geografie|Arhitectura|Matematica,Medical,"{""Biologie"": 7.3, ""Matematica"": 8.5, ""Geografie"": 6.9, ""Istorie"": 6.7, ""Limba Romana"": 7.8, ""Chimie"": 8.9, ""Informatica"": 9.9}"
613,Roxana Stanescu_613,AI|Materiale|Marketing|Management,Umanist,"{""Desen"": 6.4, ""Fizica"": 8.4, ""Geografie"": 8.2, ""Matematica"": 7.1, ""Limba Romana"": 6.2, ""Chimie"": 7.7, ""Economie"": 7.5}"
614,Gabriel Petrescu_614,Sociologie|Marketing|Mecanica,Creativ|Medical,"{""Chimie"": 7.1, ""Geografie"": 8.1, ""Fizica"": 9.8, ""Desen"": 9.2, ""Limba Romana"": 8.0, ""Biologie"": 9.5, ""Matematica"": 6.1}"
615,Roxana Radu_615,Sociologie|AI|Informatica,Medical,"{""Geografie"": 9.3, ""Desen"": 8.5, ""Informatica"": 9.8, ""Chimie"": 7.9, ""Biologie"": 7.5, ""Limba Romana"": 7.3, ""Fizica"": 9.2}"
616,Mihai Stanescu_616,Robotica|Materiale,Stiintific|Creativ,"{""Fizica"": 9.1, ""Limba Romana"": 9.0, ""Matematica"": 9.3, ""Chimie"": 7.1, ""Informatica"": 9.2, ""Desen"": 7.9}"
617,Roxana Georgescu_617,Psihologie|Marketing,Social|Financiar,"{""Matematica"": 8.8, ""Desen"": 6.8, ""Limba Romana"": 9.8, ""Biologie"": 9.2, ""Istorie"": 7.5}"
618,Andrei Stanescu_618,Drept|Informatica|Robotica,Tehnic|Creativ,"{""Fizica"": 9.5, ""Matematica"": 7.5, ""Desen"": 8.2, ""Economie"": 9.5, ""Biologie"": 8.4, ""Geografie"": 7.6, ""Chimie"": 7.2, ""Limba Romana"": 7.9, ""Informatica"": 6.8}"
619,Roxana Dumitrescu_619,Chimie|Materiale|Arhitectura|Biologie,Medical|Stiintific,"{""Chimie"": 6.2, ""Biologie"": 9.4, ""Fizica"": 10.0, ""Matematica"": 8.7, ""Limba Romana"": 8.2}"
620,Maria Ionescu_620,Finante|Management,Stiintific,"{""Matematica"": 8.2, ""Limba Romana"": 8.4, ""Informatica"": 8.8, ""Biologie"": 6.4, ""Economie"": 7.1, ""Desen"": 7.6, ""Chimie"": 8.9, ""Istorie"": 8.1}"
